trade_date,open,high,low,close
20231207,3394.3064,3404.4074,3369.7675,3391.2823
20231208,3391.8585,3409.3845,3383.4479,3399.4618
20231211,3378.0517,3426.6106,3346.8902,3419.4548
20231212,3409.9976,3427.5456,3406.1013,3426.803
20231213,3418.6413,3418.6413,3369.605,3369.605
20231214,3387.3847,3399.1394,3350.7648,3351.9639
20231215,3365.9388,3388.5047,3339.519,3341.5517
20231218,3329.191,3352.3458,3314.9095,3329.3657
20231219,3325.6596,3345.7795,3313.1874,3334.0412
20231220,3334.332,3338.5434,3297.3652,3297.5022
20231221,3285.6049,3339.3552,3283.9883,3330.8698
20231222,3329.4668,3359.0601,3315.8976,3337.2281
20231225,3330.3333,3348.882,3330.3333,3347.4508
20231226,3345.3952,3345.4171,3315.937,3324.7902
20231227,3326.9267,3341.2659,3309.6731,3336.3572
20231228,3335.5572,3423.4018,3331.2082,3414.5403
20231229,3411.1094,3432.5412,3409.5795,3431.1099
20240102,3426.2684,3426.2684,3386.3522,3386.3522
20240103,3379.7501,3392.8504,3362.6617,3378.2971
20240104,3375.0207,3375.0207,3323.8647,3347.0519
20240105,3341.3061,3372.5444,3313.5542,3329.1114
20240108,3322.6051,3333.516,3283.3421,3286.0564
20240109,3286.7083,3304.6008,3273.8431,3292.4994
20240110,3281.6692,3312.9161,3268.2471,3277.129
20240111,3275.3086,3311.1137,3266.7911,3295.6717
20240112,3284.358,3310.4704,3279.6987,3284.1667
20240115,3270.1029,3306.9217,3261.2687,3280.9195
20240116,3272.571,3300.8762,3260.4362,3300.8762
20240117,3291.1392,3291.1392,3229.082,3229.082
20240118,3214.2844,3279.2538,3171.6329,3274.7286
20240119,3261.2393,3286.9415,3251.8136,3269.7763
20240122,3262.4685,3281.4205,3193.1776,3218.9016
20240123,3208.4316,3249.5306,3188.1259,3231.9329
20240124,3245.9592,3281.4892,3190.4674,3277.1089
20240125,3274.3391,3344.2426,3269.7943,3342.9189
20240126,3326.6465,3351.9692,3315.1265,3333.8213
20240129,3335.3936,3351.3715,3303.9604,3303.9604
20240130,3283.8977,3300.204,3244.9719,3245.0387
20240131,3231.5425,3252.1475,3201.9264,3215.3518
20240201,3202.2564,3251.7582,3191.8968,3217.7109
20240202,3219.8734,3235.4079,3108.3515,3179.6276
20240205,3164.25,3233.8485,3111.5184,3200.4218
20240206,3185.2498,3314.512,3182.8216,3311.6922
20240207,3314.0306,3343.6303,3289.6704,3343.6303
20240208,3351.4052,3367.2101,3336.9779,3364.9297
20240219,3393.1916,3403.8078,3364.1418,3403.8078
20240220,3395.1916,3415.8943,3380.103,3410.8542
20240221,3390.3619,3500.1338,3383.6911,3456.8713
20240222,3450.3518,3486.6826,3448.4135,3486.6747
20240223,3491.3367,3507.5592,3472.968,3489.7416
20240226,3485.5427,3492.6061,3445.3889,3453.3585
20240227,3440.0516,3494.7874,3437.4422,3494.7874
20240228,3499.8257,3521.6574,3450.2598,3450.2598
20240229,3437.8984,3516.0826,3437.8984,3516.0826
20240301,3515.0587,3544.3595,3503.459,3537.8038
20240304,3538.366,3548.6901,3519.7599,3540.8686
20240305,3524.9644,3570.6935,3519.0816,3565.5143
20240306,3556.5323,3577.3883,3545.1013,3551.0481
20240307,3548.1007,3569.9185,3522.8964,3529.7195
20240308,3529.5509,3548.5055,3511.577,3544.9099
20240311,3545.9427,3589.2635,3542.2789,3589.2635
20240312,3592.5826,3605.6976,3574.2117,3597.4939
20240313,3594.4211,3594.4211,3563.3685,3572.361
20240314,3571.7885,3597.46,3545.612,3562.2229
20240315,3554.9068,3572.8091,3533.6798,3569.993
20240318,3577.0564,3604.0519,3573.404,3603.528
20240319,3593.3396,3610.7389,3577.188,3577.6303
20240320,3568.7158,3589.5456,3568.4341,3585.3838
20240321,3593.07,3601.1145,3575.0331,3581.0902
20240322,3571.2736,3575.7171,3522.8404,3545.0023
20240325,3536.7136,3564.9604,3525.7634,3525.7634
20240326,3526.6818,3547.6461,3518.6018,3543.7467
20240327,3538.7244,3542.9624,3502.7866,3502.7866
20240328,3498.482,3551.2143,3489.3861,3520.9648
20240329,3516.883,3538.2378,3516.883,3537.4843
20240401,3551.5815,3600.9193,3551.5815,3595.6466
20240402,3593.2206,3596.1903,3568.7539,3580.6759
20240403,3578.6835,3582.4324,3558.874,3567.8031
20240408,3553.5554,3567.82,3535.7688,3536.4077
20240409,3533.3849,3543.7141,3518.8601,3533.4871
20240410,3528.9679,3531.2295,3490.0525,3504.7086
20240411,3485.0294,3520.5893,3484.9252,3504.2447
20240412,3505.7499,3516.6988,3470.0611,3475.8389
20240415,3473.5047,3552.4125,3473.5047,3549.0759
20240416,3533.3636,3545.5034,3503.6158,3511.1146
20240417,3509.1318,3565.9389,3498.0324,3565.403
20240418,3550.5562,3602.7902,3547.5996,3569.8018
20240419,3550.6087,3560.9492,3529.3237,3541.6619
20240422,3536.1844,3558.1642,3528.0186,3530.9045
20240423,3525.6681,3533.7584,3499.9838,3506.2249
20240424,3514.0108,3524.537,3495.6494,3521.6219
20240425,3510.6396,3543.9699,3505.1999,3530.2813
20240426,3531.9647,3588.4003,3531.9647,3584.2686
20240429,3584.5427,3645.8229,3578.7597,3623.9124
20240430,3619.2586,3630.7092,3604.3943,3604.3943
20240506,3654.0485,3668.2565,3645.738,3657.8767
20240507,3657.0007,3665.684,3648.376,3659.0076
20240508,3650.7484,3650.9355,3628.6984,3630.2233
20240509,3630.4142,3669.7593,3630.4142,3664.561
20240510,3669.0869,3674.6088,3641.7639,3666.2771
20240513,3646.3491,3673.6211,3634.6049,3664.6907
20240514,3668.2254,3675.776,3646.7092,3657.0454
20240515,3651.0536,3656.5277,3624.002,3626.0559
20240516,3636.6007,3657.4831,3626.334,3640.3592
20240517,3638.5613,3677.9696,3627.447,3677.9696
20240520,3682.0615,3703.0287,3677.4426,3690.9623
20240521,3682.2868,3684.6106,3665.1524,3676.1611
20240522,3675.6471,3691.8804,3667.0885,3684.451
20240523,3672.8403,3674.3654,3633.5051,3641.7917
20240524,3630.827,3650.8734,3599.6678,3601.4754
20240527,3606.645,3638.1514,3603.7131,3635.7079
20240528,3633.2535,3638.9703,3605.9213,3609.1724
20240529,3609.0708,3633.1971,3602.8198,3613.5223
20240530,3607.0522,3624.0352,3586.7543,3594.3121
20240531,3599.8196,3614.6439,3579.9247,3579.9247
20240603,3577.3798,3600.6044,3567.8713,3588.7483
20240604,3583.8104,3622.5012,3580.2771,3615.6714
20240605,3610.3601,3623.3232,3594.1056,3594.7936
20240606,3602.1554,3625.0109,3584.171,3592.2454
20240607,3594.6335,3603.0698,3552.0853,3574.1143
20240611,3555.8186,3565.3113,3525.8945,3542.8771
20240612,3539.0947,3551.1706,3531.5657,3544.1225
20240613,3548.2162,3551.0771,3520.1802,3526.1306
20240614,3514.7998,3547.1473,3503.5233,3541.5331
20240617,3521.4365,3540.7932,3520.7381,3536.1986
20240618,3533.4875,3551.7085,3532.7845,3545.5902
20240619,3543.3599,3543.3599,3524.8449,3528.749
20240620,3525.1687,3533.9865,3500.131,3503.2817
20240621,3496.3428,3505.5123,3473.8283,3495.6198
20240624,3473.6392,3505.7752,3471.2164,3476.8102
20240625,3475.1648,3483.2189,3440.6464,3457.9023
20240626,3451.5389,3487.3964,3442.2982,3480.2648
20240627,3467.2888,3471.1423,3452.5775,3454.1175
20240628,3443.6744,3484.678,3443.6744,3461.657
20240701,3458.2636,3479.9548,3443.8086,3478.1827
20240702,3472.4527,3488.3189,3464.5237,3471.7857
20240703,3471.5556,3478.7047,3454.9942,3463.4141
20240704,3468.2958,3483.3098,3444.928,3445.8128
20240705,3443.3588,3451.0386,3399.6693,3431.0605
20240708,3420.8033,3428.0418,3395.9123,3401.7604
20240709,3396.8044,3448.9279,3384.8086,3439.8111
20240710,3425.8818,3447.505,3423.6483,3428.9657
20240711,3451.0442,3473.9837,3438.118,3468.169
20240712,3459.9564,3479.0958,3457.3633,3472.4014
20240715,3462.6113,3481.4613,3460.7915,3476.2467
20240716,3466.8523,3500.2943,3464.3655,3498.2827
20240717,3494.209,3514.4753,3486.2229,3501.5836
20240718,3483.2975,3522.7995,3475.7236,3520.931
20240719,3500.8052,3545.3383,3493.0734,3539.0156
20240722,3538.4012,3540.1874,3494.0143,3514.9249
20240723,3509.7887,3509.7887,3439.8779,3439.8779
20240724,3432.3459,3451.4196,3408.4129,3418.1663
20240725,3404.611,3415.8557,3383.7991,3399.2716
20240726,3403.7084,3420.8201,3388.6601,3409.2931
20240729,3404.3663,3408.5024,3388.8444,3390.742
20240730,3380.6893,3380.6893,3352.8043,3369.3821
20240731,3364.0268,3445.0042,3364.0268,3442.0844
20240801,3443.1397,3448.3361,3419.1872,3419.2666
20240802,3393.9167,3419.1023,3380.9645,3384.3919
20240805,3362.1117,3409.0314,3343.3205,3343.3205
20240806,3367.3517,3376.7956,3318.6251,3342.9789
20240807,3338.5909,3362.3839,3329.9658,3341.489
20240808,3332.4281,3364.7855,3320.8432,3342.9369
20240809,3358.128,3366.6688,3331.6274,3331.6274
20240812,3327.5561,3338.0771,3319.8908,3325.8645
20240813,3328.0138,3335.014,3310.1909,3334.3903
20240814,3332.7866,3332.7866,3309.1,3309.2389
20240815,3301.4455,3356.7644,3297.9711,3341.953
20240816,3342.0346,3356.9071,3335.6239,3345.634
20240819,3344.2614,3375.9621,3343.7116,3356.9677
20240820,3361.6394,3362.3338,3321.6397,3332.7034
20240821,3322.9134,3339.443,3307.9917,3321.635
20240822,3322.8723,3327.6962,3305.2453,3313.1357
20240823,3305.9307,3336.2414,3305.6403,3327.1905
20240826,3330.7184,3336.5271,3311.5701,3324.2231
20240827,3315.686,3320.5667,3299.5635,3305.3338
20240828,3298.9089,3305.3496,3274.5881,3286.4956
20240829,3273.541,3290.7857,3269.5288,3277.6812
