trade_date,open,high,low,close
20041230,1213.45,1216.47,1213.41,1213.55
20041231,1213.55,1217.33,1211.65,1211.92
20050103,1213.43,1217.9,1200.3,1202.08
20050104,1202.08,1205.84,1185.39,1188.05
20050105,1188.05,1192.75,1183.72,1183.74
20050106,1183.74,1191.63,1183.23,1187.89
20050107,1187.89,1192.2,1182.11,1186.19
20050110,1186.19,1194.78,1184.8,1190.25
20050111,1190.25,1190.25,1180.43,1182.99
20050112,1182.99,1187.98,1175.64,1187.7
20050113,1187.64,1187.7,1175.61,1177.45
20050114,1177.45,1185.21,1177.45,1184.52
20050118,1183.64,1195.98,1180.1,1195.98
20050119,1195.51,1195.98,1184.37,1184.63
20050120,1184.63,1184.63,1173.39,1175.41
20050121,1175.41,1179.55,1167.82,1167.87
20050124,1168.59,1173.17,1163.75,1163.75
20050125,1166.61,1174.3,1163.75,1168.41
20050126,1168.41,1175.99,1168.41,1174.07
20050127,1173.55,1177.5,1170.15,1174.55
20050128,1174.55,1175.63,1166.3,1171.36
20050131,1171.36,1182.07,1171.36,1181.27
20050201,1181.27,1190.39,1180.95,1189.41
20050202,1189.41,1195.25,1188.92,1193.19
20050203,1193.19,1193.19,1185.63,1189.89
20050204,1189.83,1203.47,1189.67,1203.03
20050207,1203.03,1204.15,1199.27,1201.72
20050208,1201.33,1205.11,1200.16,1202.3
20050209,1202.3,1203.83,1191.54,1191.99
20050210,1192.64,1198.75,1191.54,1197.01
20050211,1197.01,1208.38,1193.28,1205.3
20050214,1205.3,1206.93,1203.59,1206.14
20050215,1206.14,1212.44,1205.52,1210.12
20050216,1210.12,1212.44,1205.52,1210.34
20050217,1210.34,1211.33,1200.74,1200.75
20050218,1201.08,1202.92,1197.35,1201.59
20050222,1201.59,1202.48,1184.16,1184.16
20050223,1185.48,1193.52,1184.16,1190.8
20050224,1190.8,1200.42,1187.8,1200.2
20050225,1200.17,1212.15,1199.61,1211.37
20050228,1211.37,1211.37,1198.13,1203.6
20050301,1204.72,1212.25,1203.6,1210.41
20050302,1210.41,1215.79,1204.22,1210.08
20050303,1210.08,1215.72,1204.45,1210.47
20050304,1210.47,1224.76,1210.47,1222.12
20050307,1222.12,1229.11,1222.12,1225.31
20050308,1224.84,1225.69,1218.57,1219.43
20050309,1219.43,1219.43,1206.66,1207.01
20050310,1207.48,1211.23,1201.41,1209.25
20050311,1209.25,1213.04,1198.15,1200.08
20050314,1200.46,1206.83,1199.51,1206.83
20050315,1206.83,1210.54,1197.75,1197.75
20050316,1197.11,1197.75,1185.61,1188.07
20050317,1188.07,1193.28,1186.34,1190.21
20050318,1190.21,1191.98,1182.78,1189.65
20050321,1189.65,1189.65,1178.82,1183.78
20050322,1183.78,1189.59,1171.63,1171.71
20050323,1171.75,1176.26,1168.7,1172.53
20050324,1172.55,1180.11,1171.42,1171.42
20050328,1171.4,1179.91,1171.42,1174.28
20050329,1174.3,1179.39,1163.69,1165.36
20050330,1166.06,1181.54,1165.36,1181.41
20050331,1181.36,1184.53,1179.49,1180.59
20050401,1181.44,1189.8,1169.91,1172.92
20050404,1172.97,1178.61,1167.72,1176.12
20050405,1176.52,1183.56,1176.12,1181.39
20050406,1181.63,1189.34,1181.39,1184.07
20050407,1184.23,1191.88,1183.81,1191.14
20050408,1190.94,1191.75,1181.13,1181.2
20050411,1181.05,1184.07,1178.69,1181.21
20050412,1181.06,1190.17,1170.85,1187.76
20050413,1187.64,1187.76,1171.4,1173.79
20050414,1173.7,1174.67,1161.7,1162.05
20050415,1160.12,1162.05,1141.92,1142.62
20050418,1142.4,1148.92,1139.8,1145.98
20050419,1147.07,1154.67,1145.98,1152.78
20050420,1154.09,1155.5,1136.15,1137.5
20050421,1137.36,1159.95,1137.5,1159.95
20050422,1159.95,1159.95,1142.95,1152.12
20050425,1153.46,1164.05,1152.12,1162.1
20050426,1161.81,1164.8,1151.74,1151.74
20050427,1151.04,1159.87,1144.42,1156.38
20050428,1156.16,1156.38,1143.22,1143.22
20050429,1143.22,1156.97,1139.19,1156.85
20050502,1156.61,1162.87,1154.71,1162.16
20050503,1161.7,1166.89,1156.71,1161.17
20050504,1161.57,1176.01,1161.17,1175.65
20050505,1175.48,1178.62,1166.77,1172.63
20050506,1172.48,1177.75,1170.5,1171.35
20050509,1171.24,1178.87,1169.38,1178.84
20050510,1178.7,1178.84,1162.98,1166.22
20050511,1166.22,1171.77,1157.71,1171.11
20050512,1171.1,1173.37,1157.76,1159.36
20050513,1159.3,1163.75,1146.18,1154.05
20050516,1154.35,1165.75,1153.64,1165.69
20050517,1165.66,1174.35,1159.86,1173.8
20050518,1173.65,1187.9,1173.8,1185.56
20050519,1185.72,1191.09,1184.49,1191.08
20050520,1191.14,1191.22,1185.19,1189.28
20050523,1189.14,1197.44,1188.76,1193.86
20050524,1193.83,1195.29,1189.87,1194.07
20050525,1192.42,1194.07,1185.96,1190.01
20050526,1189.91,1198.95,1190.01,1197.62
20050527,1197.62,1199.56,1195.28,1198.78
20050531,1198.66,1198.78,1191.5,1191.5
20050601,1191.07,1205.64,1191.03,1202.27
20050602,1202.19,1204.67,1198.42,1204.29
20050603,1204.3,1205.09,1194.55,1196.02
20050606,1195.92,1198.78,1192.75,1197.51
20050607,1198.37,1208.85,1197.26,1197.26
20050608,1198.54,1201.97,1193.33,1194.67
20050609,1194.52,1201.86,1191.09,1200.93
20050610,1200.87,1202.79,1192.64,1198.11
20050613,1197.94,1206.03,1194.51,1200.82
20050614,1200.64,1207.53,1200.18,1203.91
20050615,1204.93,1208.08,1198.66,1206.58
20050616,1206.6,1212.1,1205.47,1210.96
20050617,1210.92,1219.55,1210.93,1216.96
20050620,1216.85,1219.1,1210.65,1216.1
20050621,1216.0,1217.13,1211.86,1213.61
20050622,1213.51,1219.59,1211.69,1213.88
20050623,1214.19,1216.45,1200.72,1200.73
20050624,1200.63,1200.9,1191.45,1191.57
20050627,1191.33,1194.33,1188.3,1190.69
20050628,1190.59,1202.54,1190.69,1201.57
20050629,1202.64,1204.07,1198.7,1199.85
20050630,1199.86,1203.27,1190.51,1191.33
20050701,1191.32,1197.89,1191.33,1194.44
20050705,1193.87,1206.34,1192.49,1204.99
20050706,1204.83,1206.11,1194.78,1194.94
20050707,1195.04,1198.46,1183.55,1197.87
20050708,1197.99,1212.73,1197.2,1211.86
20050711,1211.97,1220.03,1211.86,1219.44
20050712,1219.44,1225.54,1216.6,1222.21
20050713,1222.37,1224.46,1219.64,1223.29
20050714,1223.46,1233.16,1223.29,1226.5
20050715,1226.7,1229.53,1223.5,1227.92
20050718,1226.72,1227.92,1221.13,1221.13
20050719,1222.47,1230.34,1221.13,1229.35
20050720,1227.36,1236.56,1222.91,1235.2
20050721,1235.83,1235.83,1224.7,1227.04
20050722,1227.32,1234.19,1226.15,1233.68
20050725,1233.44,1238.36,1228.15,1229.03
20050726,1229.38,1234.42,1229.03,1231.16
20050727,1231.32,1237.64,1230.15,1236.79
20050728,1236.98,1245.15,1235.81,1243.72
20050729,1243.39,1245.04,1234.18,1234.18
20050801,1234.86,1239.1,1233.8,1235.35
20050802,1235.7,1244.69,1235.35,1244.12
20050803,1244.3,1245.86,1240.57,1245.04
20050804,1243.17,1245.04,1235.15,1235.86
20050805,1236.0,1235.86,1225.62,1226.42
20050808,1226.63,1232.28,1222.67,1223.13
20050809,1223.42,1234.11,1223.13,1231.38
20050810,1231.49,1242.69,1226.58,1229.13
20050811,1229.18,1237.81,1228.33,1237.81
20050812,1235.18,1237.81,1225.87,1230.39
20050815,1230.46,1236.24,1226.2,1233.87
20050816,1233.01,1233.87,1219.05,1219.34
20050817,1219.44,1225.63,1218.07,1220.24
20050818,1220.17,1222.64,1215.93,1219.02
20050819,1219.52,1225.08,1219.02,1219.71
20050822,1219.54,1228.96,1216.47,1221.73
20050823,1221.54,1223.04,1214.44,1217.57
20050824,1217.4,1224.15,1209.37,1209.59
20050825,1209.59,1213.73,1209.57,1212.39
20050826,1212.17,1212.4,1204.23,1205.1
20050829,1202.81,1214.28,1201.53,1212.28
20050830,1212.28,1212.28,1201.07,1208.41
20050831,1208.33,1220.36,1204.4,1220.33
20050901,1219.71,1227.29,1216.18,1221.59
20050902,1221.2,1224.45,1217.75,1218.02
20050906,1218.02,1233.61,1218.02,1233.39
20050907,1233.02,1237.06,1230.93,1236.36
20050908,1235.89,1236.36,1229.51,1231.67
20050909,1232.64,1243.13,1231.67,1241.48
20050912,1240.91,1242.6,1239.15,1240.56
20050913,1240.08,1240.57,1231.2,1231.2
20050914,1231.66,1234.74,1226.16,1227.16
20050915,1226.51,1231.88,1224.85,1227.73
20050916,1226.99,1237.95,1228.42,1237.91
20050919,1237.91,1237.91,1227.65,1231.02
20050920,1231.02,1236.49,1220.07,1221.34
20050921,1221.52,1221.52,1209.89,1210.2
20050922,1209.98,1216.64,1205.35,1214.62
20050923,1214.62,1218.83,1209.8,1215.29
20050926,1216.05,1222.56,1211.84,1215.63
20050927,1215.63,1220.17,1211.11,1215.66
20050928,1215.66,1220.98,1212.72,1216.89
20050929,1216.71,1228.7,1211.54,1227.68
20050930,1227.68,1229.57,1225.22,1228.81
20051003,1228.81,1233.34,1225.15,1226.7
20051004,1226.7,1229.88,1214.02,1214.47
20051005,1214.47,1214.47,1196.25,1196.39
20051006,1196.39,1202.14,1181.92,1191.49
20051007,1191.49,1199.71,1191.46,1195.9
20051010,1196.02,1196.52,1186.12,1187.33
20051011,1187.33,1193.1,1183.16,1184.87
20051012,1183.38,1190.02,1173.65,1177.68
20051013,1177.68,1179.56,1168.2,1176.84
20051014,1177.33,1187.13,1175.44,1186.57
20051017,1186.57,1191.21,1184.48,1190.1
20051018,1190.1,1190.1,1178.13,1178.14
20051019,1177.09,1195.76,1170.55,1195.76
20051020,1195.76,1197.3,1173.3,1177.8
20051021,1177.8,1186.45,1174.92,1179.59
20051024,1179.59,1199.39,1179.59,1199.38
20051025,1198.55,1201.3,1189.29,1196.54
20051026,1196.06,1204.01,1191.38,1191.38
20051027,1191.38,1192.65,1178.89,1178.9
20051028,1178.9,1198.41,1178.9,1198.41
20051031,1198.41,1211.43,1198.41,1207.01
20051101,1207.01,1207.34,1201.66,1202.76
20051102,1201.79,1215.17,1201.07,1214.76
20051103,1214.76,1224.7,1214.76,1219.94
20051104,1219.94,1222.52,1214.45,1220.14
20051107,1220.14,1224.18,1217.29,1222.81
20051108,1221.72,1222.81,1216.08,1218.59
20051109,1218.39,1226.59,1216.53,1220.65
20051110,1220.75,1232.41,1215.05,1230.96
20051111,1231.36,1235.7,1230.72,1234.72
20051114,1234.72,1237.2,1231.78,1233.76
20051115,1233.48,1237.94,1226.41,1229.01
20051116,1229.36,1232.24,1227.18,1231.21
20051117,1231.92,1242.96,1231.92,1242.8
20051118,1249.35,1249.58,1240.71,1248.27
20051121,1248.27,1255.89,1246.9,1254.85
20051122,1254.06,1261.9,1251.4,1261.23
20051123,1261.23,1270.64,1259.51,1265.61
20051125,1265.61,1268.78,1265.54,1268.25
20051128,1267.99,1268.44,1257.17,1257.46
20051129,1258.02,1266.18,1257.46,1257.48
20051130,1257.3,1260.93,1249.39,1249.48
20051201,1249.48,1266.17,1249.48,1264.67
20051202,1264.67,1266.85,1261.42,1265.08
20051205,1265.08,1265.08,1258.12,1262.09
20051206,1263.34,1272.89,1262.09,1263.7
20051207,1263.7,1264.85,1253.02,1257.37
20051208,1257.48,1263.36,1250.91,1255.84
20051209,1255.84,1263.08,1254.24,1259.37
20051212,1259.37,1263.86,1255.52,1260.43
20051213,1259.99,1272.11,1258.56,1267.43
20051214,1267.43,1275.8,1267.07,1272.74
20051215,1272.74,1275.17,1267.74,1270.94
20051216,1271.16,1275.24,1267.32,1267.32
20051219,1267.32,1270.51,1259.35,1259.92
20051220,1259.92,1263.86,1257.21,1259.62
20051221,1260.51,1269.37,1259.62,1262.8
20051222,1262.91,1268.19,1262.5,1268.12
20051223,1268.12,1269.76,1265.92,1268.66
20051227,1268.66,1271.83,1256.54,1256.54
20051228,1256.54,1261.1,1256.65,1258.17
20051229,1258.17,1260.61,1254.18,1254.42
20051230,1254.42,1254.42,1246.59,1248.29
20060103,1252.03,1270.22,1245.74,1268.8
20060104,1268.8,1275.37,1267.74,1273.46
20060105,1273.54,1276.91,1270.3,1273.48
20060106,1274.61,1286.09,1273.48,1285.45
20060109,1285.45,1290.78,1284.82,1290.15
20060110,1290.15,1290.15,1283.76,1289.69
20060111,1289.72,1294.9,1288.12,1294.18
20060112,1293.52,1294.18,1285.04,1286.06
20060113,1286.07,1288.96,1282.78,1287.61
20060117,1287.61,1287.61,1278.61,1282.93
20060118,1282.93,1282.93,1272.08,1277.93
20060119,1278.96,1287.79,1277.93,1285.04
20060120,1285.04,1285.04,1260.92,1261.49
20060123,1261.98,1268.19,1261.49,1263.82
20060124,1263.82,1271.47,1263.82,1266.86
20060125,1266.86,1271.87,1259.42,1264.68
20060126,1267.4,1276.44,1264.68,1273.83
20060127,1273.83,1286.38,1273.83,1283.72
20060130,1283.72,1287.94,1283.51,1285.2
20060131,1284.97,1285.13,1276.85,1280.08
20060201,1280.08,1283.33,1277.57,1282.46
20060202,1282.46,1282.46,1267.72,1270.84
20060203,1269.45,1270.87,1261.02,1264.03
20060206,1264.21,1267.04,1261.62,1265.02
20060207,1264.82,1265.78,1253.61,1254.78
20060208,1257.23,1266.47,1254.78,1265.65
20060209,1265.65,1274.56,1262.8,1263.78
20060210,1263.82,1269.89,1254.98,1266.99
20060213,1265.15,1266.99,1258.34,1262.86
20060214,1262.86,1278.21,1260.8,1275.53
20060215,1275.53,1281.0,1271.06,1280.0
20060216,1280.42,1289.39,1280.0,1289.38
20060217,1288.64,1289.47,1284.07,1287.24
20060221,1287.24,1291.92,1281.33,1283.03
20060222,1283.03,1294.17,1283.03,1292.67
20060223,1292.52,1293.84,1285.14,1287.79
20060224,1287.72,1292.11,1285.62,1289.43
20060227,1289.43,1297.57,1289.43,1294.12
20060228,1294.12,1294.12,1278.66,1280.66
20060301,1281.65,1291.8,1280.66,1291.24
20060302,1288.57,1291.24,1283.21,1289.14
20060303,1289.14,1297.33,1284.2,1287.23
20060306,1287.23,1288.23,1275.67,1278.26
20060307,1277.22,1278.26,1271.11,1275.88
20060308,1275.88,1280.33,1268.42,1278.47
20060309,1278.47,1282.74,1272.23,1272.23
20060310,1272.23,1284.37,1271.11,1281.58
20060313,1281.58,1287.37,1281.58,1284.13
20060314,1284.13,1298.14,1282.67,1297.48
20060315,1297.48,1304.4,1294.97,1303.02
20060316,1303.02,1310.45,1303.02,1305.33
20060317,1305.33,1309.79,1305.32,1307.25
20060320,1307.25,1310.0,1303.6,1305.08
20060321,1305.0,1310.9,1295.8,1297.23
20060322,1297.23,1305.97,1295.81,1305.04
20060323,1305.04,1305.04,1298.11,1301.67
20060324,1301.71,1306.53,1298.89,1302.95
20060327,1302.95,1303.74,1299.09,1301.61
20060328,1301.61,1306.24,1291.84,1293.23
20060329,1293.23,1305.6,1293.23,1302.89
20060330,1302.89,1310.15,1296.72,1300.25
20060331,1300.6,1303.0,1294.83,1294.83
20060403,1302.88,1309.19,1296.65,1297.81
20060404,1297.81,1307.55,1294.71,1305.93
20060405,1305.93,1312.81,1304.82,1311.56
20060406,1311.56,1311.99,1302.44,1309.04
20060407,1309.04,1314.07,1294.18,1295.5
20060410,1295.61,1300.74,1293.17,1296.6
20060411,1296.6,1300.71,1282.96,1286.57
20060412,1286.89,1290.93,1286.45,1288.12
20060413,1288.12,1292.09,1283.37,1289.12
20060417,1289.12,1292.45,1280.74,1285.33
20060418,1285.97,1309.02,1285.33,1307.65
20060419,1307.93,1310.39,1302.79,1309.93
20060420,1309.74,1318.16,1306.38,1311.46
20060421,1311.46,1317.67,1306.59,1311.28
20060424,1311.28,1311.28,1303.79,1308.11
20060425,1308.11,1310.79,1299.17,1301.74
20060426,1301.74,1310.97,1301.74,1305.41
20060427,1305.41,1315.0,1295.57,1309.72
20060428,1309.72,1316.04,1306.16,1310.61
20060501,1310.61,1317.21,1303.46,1305.19
20060502,1305.19,1313.66,1305.16,1313.21
20060503,1313.34,1313.47,1303.92,1307.85
20060504,1307.85,1315.14,1307.85,1312.25
20060505,1312.25,1326.53,1312.25,1325.76
20060508,1325.76,1326.7,1322.87,1324.66
20060509,1324.0,1326.6,1322.48,1325.14
20060510,1324.57,1325.51,1317.44,1322.85
20060511,1322.63,1322.63,1303.45,1305.92
20060512,1305.17,1305.88,1290.38,1291.24
20060515,1290.56,1294.81,1284.51,1294.5
20060516,1294.5,1297.88,1288.51,1292.08
20060517,1290.16,1291.73,1267.31,1270.32
20060518,1270.25,1274.89,1261.75,1261.81
20060519,1261.86,1272.15,1256.28,1267.03
20060522,1267.03,1268.77,1252.98,1262.07
20060523,1263.52,1273.67,1256.15,1256.58
20060524,1256.56,1264.53,1245.34,1258.57
20060525,1260.55,1273.26,1258.41,1272.88
20060526,1272.71,1280.54,1272.5,1280.16
20060530,1280.04,1280.04,1259.84,1259.84
20060531,1259.38,1270.09,1259.38,1270.09
20060601,1270.05,1285.71,1269.19,1285.71
20060602,1286.57,1290.68,1280.22,1288.22
20060605,1287.24,1288.16,1264.66,1265.29
20060606,1265.23,1269.88,1254.46,1263.85
20060607,1263.98,1272.47,1255.77,1256.15
20060608,1256.08,1259.85,1235.18,1257.93
20060609,1257.93,1262.58,1250.03,1252.3
20060612,1252.62,1255.22,1236.2,1236.4
20060613,1236.08,1243.37,1222.52,1223.69
20060614,1223.66,1231.46,1219.29,1230.04
20060615,1230.76,1258.64,1230.01,1256.16
20060616,1255.89,1256.27,1246.33,1251.54
20060619,1251.54,1255.93,1237.17,1240.14
20060620,1240.12,1249.01,1238.87,1240.12
20060621,1240.41,1257.96,1240.09,1252.2
20060622,1251.92,1251.92,1241.53,1245.6
20060623,1245.17,1253.13,1241.43,1244.5
20060626,1244.5,1250.92,1243.68,1250.56
20060627,1250.78,1253.37,1238.94,1239.2
20060628,1238.99,1247.06,1237.59,1246.0
20060629,1245.94,1272.88,1245.94,1272.87
20060630,1272.86,1276.3,1270.2,1270.2
20060703,1270.06,1280.38,1270.06,1280.19
20060705,1280.05,1280.05,1265.91,1270.91
20060706,1270.58,1278.32,1270.58,1274.08
20060707,1274.08,1275.38,1263.13,1265.48
20060710,1266.28,1274.06,1264.46,1267.34
20060711,1267.26,1273.64,1259.65,1272.52
20060712,1272.39,1273.31,1257.29,1258.6
20060713,1258.58,1258.58,1241.43,1242.29
20060714,1242.25,1242.7,1228.45,1236.2
20060717,1236.2,1240.07,1231.49,1234.49
20060718,1234.82,1239.86,1224.54,1236.86
20060719,1236.74,1261.81,1236.74,1259.81
20060720,1260.21,1262.56,1249.13,1249.13
20060721,1249.12,1250.96,1238.72,1240.29
20060724,1241.1,1262.5,1240.25,1260.91
20060725,1261.1,1272.39,1257.19,1268.88
20060726,1268.87,1273.89,1261.94,1268.4
20060727,1268.2,1275.85,1261.92,1263.2
20060728,1263.15,1280.42,1263.15,1278.55
20060731,1277.49,1278.66,1274.31,1276.66
20060801,1275.76,1276.66,1265.71,1270.92
20060802,1270.73,1283.42,1270.73,1278.55
20060803,1278.22,1283.96,1271.25,1280.27
20060804,1286.73,1292.92,1273.82,1279.36
20060807,1279.31,1279.31,1273.0,1275.77
20060808,1279.18,1282.75,1268.37,1271.48
20060809,1273.52,1283.74,1264.73,1265.95
20060810,1265.72,1272.55,1261.3,1271.81
20060811,1271.64,1271.64,1262.08,1266.74
20060814,1266.67,1278.9,1266.67,1268.21
20060815,1271.52,1286.23,1268.19,1285.58
20060816,1285.27,1296.21,1285.27,1295.43
20060817,1294.99,1300.78,1292.71,1297.48
20060818,1297.48,1302.3,1293.57,1302.3
20060821,1302.3,1302.3,1295.51,1297.52
20060822,1297.52,1302.49,1294.44,1298.82
20060823,1299.06,1301.5,1289.49,1292.99
20060824,1292.97,1297.23,1291.4,1296.06
20060825,1295.23,1298.88,1292.39,1295.09
20060828,1295.09,1305.02,1293.97,1301.78
20060829,1301.57,1305.02,1295.29,1304.28
20060830,1303.69,1306.74,1302.15,1304.27
20060831,1304.25,1306.11,1302.45,1303.82
20060901,1303.8,1312.03,1303.8,1311.01
20060905,1310.94,1314.67,1308.82,1313.25
20060906,1310.79,1313.04,1299.28,1300.26
20060907,1299.97,1301.25,1292.13,1294.02
20060908,1294.02,1300.14,1294.02,1298.92
20060911,1298.86,1302.36,1290.93,1299.54
20060912,1299.53,1314.28,1299.53,1313.11
20060913,1312.74,1319.92,1311.12,1318.07
20060914,1318.0,1318.0,1313.25,1316.28
20060915,1316.28,1324.65,1316.28,1319.87
20060918,1319.85,1324.87,1318.16,1321.18
20060919,1321.17,1322.04,1312.17,1318.31
20060920,1318.28,1328.53,1318.28,1325.18
20060921,1324.89,1328.19,1315.45,1318.03
20060922,1317.74,1318.03,1310.94,1314.78
20060925,1314.78,1329.35,1311.58,1326.37
20060926,1326.22,1336.6,1325.3,1336.34
20060927,1335.37,1340.08,1333.54,1336.59
20060928,1336.56,1340.28,1333.75,1339.15
20060929,1338.86,1339.88,1335.64,1335.85
20061002,1335.82,1338.54,1330.28,1331.32
20061003,1331.17,1338.31,1327.1,1334.11
20061004,1333.81,1350.22,1331.48,1350.22
20061005,1349.84,1353.79,1347.75,1353.22
20061006,1352.42,1353.22,1344.21,1349.58
20061009,1349.58,1352.69,1346.55,1350.66
20061010,1350.64,1354.23,1348.6,1353.42
20061011,1353.28,1353.97,1343.57,1349.95
20061012,1350.79,1363.76,1349.94,1362.83
20061013,1362.82,1366.63,1360.5,1365.62
20061016,1365.57,1370.2,1364.48,1369.05
20061017,1369.05,1369.05,1356.87,1364.05
20061018,1363.93,1372.87,1360.95,1365.96
20061019,1365.43,1368.09,1362.06,1366.96
20061020,1368.07,1368.66,1362.1,1368.6
20061023,1368.58,1377.4,1363.94,1377.02
20061024,1377.02,1377.78,1372.42,1377.38
20061025,1377.78,1383.61,1376.0,1382.22
20061026,1382.21,1389.45,1379.47,1389.08
20061027,1388.89,1388.89,1375.85,1377.34
20061030,1377.3,1381.22,1373.46,1377.93
20061031,1377.93,1381.21,1372.19,1377.94
20061101,1377.76,1381.95,1366.26,1367.81
20061102,1366.41,1368.39,1362.21,1367.34
20061103,1367.31,1371.68,1360.98,1364.3
20061106,1364.27,1381.4,1364.27,1379.78
20061107,1379.89,1388.19,1379.19,1382.84
20061108,1382.5,1388.61,1376.29,1385.72
20061109,1385.57,1388.92,1377.31,1378.33
20061110,1379.04,1381.04,1375.6,1380.9
20061113,1380.6,1387.61,1378.8,1384.42
20061114,1384.36,1394.49,1379.07,1393.22
20061115,1392.74,1401.35,1392.13,1396.57
20061116,1396.53,1403.76,1396.53,1399.76
20061117,1399.76,1401.21,1394.55,1401.2
20061120,1400.63,1404.37,1397.85,1400.5
20061121,1400.43,1403.49,1399.99,1402.81
20061122,1403.68,1407.89,1402.26,1406.09
20061124,1405.94,1405.94,1399.25,1400.95
20061127,1400.95,1400.95,1381.44,1381.9
20061128,1381.61,1387.91,1377.83,1386.72
20061129,1386.11,1401.14,1386.11,1399.48
20061130,1399.47,1406.3,1393.83,1400.63
20061201,1400.63,1402.46,1385.93,1396.71
20061204,1396.67,1411.23,1396.67,1409.12
20061205,1409.1,1415.27,1408.78,1414.76
20061206,1414.4,1415.93,1411.05,1412.9
20061207,1412.86,1418.27,1406.8,1407.29
20061208,1407.27,1414.09,1403.67,1409.84
20061211,1409.81,1415.6,1408.56,1413.04
20061212,1413.0,1413.78,1404.75,1411.56
20061213,1411.32,1416.64,1411.05,1413.21
20061214,1413.16,1427.23,1413.16,1425.49
20061215,1425.48,1431.63,1425.48,1427.09
20061218,1427.08,1431.81,1420.65,1422.48
20061219,1422.42,1428.3,1414.88,1425.55
20061220,1425.51,1429.05,1423.51,1423.53
20061221,1423.2,1426.4,1415.9,1418.3
20061222,1418.1,1418.82,1410.28,1410.76
20061226,1410.75,1417.91,1410.45,1416.9
20061227,1416.63,1427.72,1416.63,1426.84
20061228,1426.77,1427.26,1422.05,1424.73
20061229,1424.3,1427.0,1416.72,1418.3
20070103,1418.03,1429.42,1407.86,1416.6
20070104,1416.95,1421.84,1408.22,1418.34
20070105,1418.34,1418.34,1405.75,1409.71
20070108,1409.26,1414.98,1403.97,1412.84
20070109,1412.84,1415.61,1405.42,1412.11
20070110,1411.94,1415.99,1404.33,1414.85
20070111,1414.84,1427.12,1414.84,1423.83
20070112,1423.82,1431.23,1422.58,1430.73
20070116,1430.73,1433.93,1428.62,1431.9
20070117,1431.77,1435.27,1428.57,1430.62
20070118,1430.59,1433.3,1424.21,1426.37
20070119,1426.35,1431.57,1425.19,1430.5
20070122,1430.47,1431.39,1420.4,1422.95
20070123,1422.95,1431.33,1421.66,1427.99
20070124,1427.96,1440.14,1427.96,1440.13
20070125,1440.31,1440.69,1422.34,1423.9
20070126,1423.9,1427.27,1416.96,1422.18
20070129,1422.03,1426.94,1418.46,1420.62
20070130,1420.61,1428.82,1420.61,1428.82
20070131,1428.65,1441.61,1424.78,1438.24
20070201,1437.9,1446.64,1437.9,1445.94
20070202,1445.94,1449.33,1444.49,1448.39
20070205,1448.28,1449.38,1443.85,1446.99
20070206,1446.98,1450.19,1443.4,1448.0
20070207,1447.41,1452.99,1446.44,1450.02
20070208,1449.99,1450.45,1442.81,1448.31
20070209,1448.25,1452.45,1433.44,1438.06
20070212,1437.94,1439.11,1431.44,1433.37
20070213,1433.22,1444.41,1433.22,1444.26
20070214,1443.91,1457.65,1443.91,1455.3
20070215,1455.45,1457.97,1453.19,1456.81
20070216,1456.77,1456.77,1451.57,1455.54
20070220,1455.53,1460.53,1449.2,1459.68
20070221,1459.6,1459.6,1452.02,1457.63
20070222,1457.29,1461.57,1450.51,1456.38
20070223,1456.22,1456.22,1448.36,1451.19
20070226,1451.04,1456.95,1445.48,1449.37
20070227,1449.25,1449.25,1389.42,1399.04
20070228,1399.01,1415.89,1396.65,1406.82
20070301,1406.8,1409.46,1380.87,1403.17
20070302,1403.16,1403.4,1386.87,1387.17
20070305,1387.11,1391.86,1373.97,1374.12
20070306,1374.06,1397.9,1374.06,1395.41
20070307,1394.98,1401.16,1390.64,1391.97
20070308,1391.88,1407.93,1391.88,1401.89
20070309,1403.49,1410.15,1397.3,1402.85
20070312,1402.58,1409.34,1398.4,1406.6
20070313,1406.23,1406.23,1377.71,1377.95
20070314,1377.86,1388.09,1363.98,1387.17
20070315,1387.11,1395.73,1385.16,1392.28
20070316,1392.24,1397.51,1383.63,1386.95
20070319,1387.78,1403.2,1386.95,1402.06
20070320,1402.04,1411.53,1400.7,1410.94
20070321,1411.87,1437.77,1409.75,1435.04
20070322,1435.04,1437.66,1429.88,1434.54
20070323,1434.54,1438.89,1433.21,1436.11
20070326,1436.11,1437.65,1423.28,1437.5
20070327,1437.49,1437.49,1425.54,1428.61
20070328,1428.35,1428.35,1414.07,1417.23
20070329,1417.17,1426.24,1413.27,1422.53
20070330,1422.52,1429.22,1408.9,1420.86
20070402,1420.85,1425.49,1416.37,1424.55
20070403,1424.27,1440.57,1424.27,1437.77
20070404,1437.75,1440.16,1435.08,1439.37
20070405,1438.94,1444.88,1436.67,1443.76
20070409,1443.77,1448.1,1443.28,1444.61
20070410,1444.58,1448.73,1443.99,1448.39
20070411,1448.23,1448.39,1436.15,1438.87
20070412,1438.87,1448.02,1433.91,1447.8
20070413,1447.8,1453.11,1444.15,1452.85
20070416,1453.75,1468.62,1452.84,1468.47
20070417,1468.47,1474.35,1467.15,1471.48
20070418,1471.47,1476.57,1466.41,1472.5
20070419,1472.48,1474.23,1464.47,1470.73
20070420,1470.69,1484.74,1470.69,1484.35
20070423,1484.24,1487.32,1480.19,1480.93
20070424,1480.93,1483.82,1473.74,1480.41
